V1,V2
0.3649122083708871,0.2013190782689509
-0.4162468075881398,0.01743774568966816
-0.08729447414050362,0.40735060435338366
-0.11071446055393874,0.4016134432678482
0.3793418535150195,0.17262373091192407
0.15024822939116245,0.3886304094430002
0.1516581125389358,-0.3882985821398043
0.130337814118348,0.39574567530412175
-0.10505942925766121,-0.40334649117748433
0.10113145596299078,0.40418718059674563
0.3921396572070106,-0.1414065393553784
-0.14507247406803958,0.3905124697371143
0.3729474310614902,0.18602504197765946
-0.37055802553503325,0.19032999839490117
-0.02713441017117435,-0.4159433864223212
0.4123093236080082,-0.06129292963973554
-0.368261555465735,0.194735110620615
-0.314964256281852,-0.2728532056679719
0.2046396552099392,0.3629698337633851
-0.2937969869731558,-0.2955408052658205
0.2532749740796709,0.33089686465526524
-0.1788834602774032,-0.3764369163053094
-0.2715791118697216,-0.3160937453074756
0.17555500093059306,-0.37809918034427015
-0.3122801831695088,-0.27592338184382414
0.3691198777261129,-0.193718349921438
-0.1375630899766811,0.39322188866822483
-0.4156853210707132,-0.027948396218181126
0.04995438751573622,0.4136265087110542
-0.35312392523663294,0.22099692117887448
0.2100311002979045,-0.3600950380304212
-0.11742824556211406,0.39970066579345676
-0.1632235538072968,0.3832775632024803
0.26215286933490534,0.3239136521391308
0.05695945831524507,0.4127221684367488
-0.36169609222527366,0.2066717372176039
0.17671457960346948,-0.37755876400476174
0.41452108847587743,0.04365598342247834
0.38983110702216406,0.1474391390754486
-0.3687687751388864,0.19377310933917946
0.26701078284239665,-0.32013945676198685
0.02754658040662661,-0.4159300337934684
-0.17854353398861544,0.37638273266401745
-0.331818662464784,0.25185458541678685
0.32950232085869935,-0.25536306608288983
-0.31719694403182397,0.27003677380927926
0.39834451700153695,-0.12283370598388654
0.0048075423000581985,0.41659237512719116
0.1161006980528656,-0.4003648783193354
0.10475808118742247,-0.4034792719895497
0.19284679456464726,-0.36958119714360715
0.3707417686370924,-0.1905950048825894
-0.4148597182743584,0.038115048738547985
-0.3769336468750236,0.177372803549813
0.27625244901650503,-0.3121997642314732
-0.17396716024816472,0.3785204399872606
-0.400799532659763,0.11361363330221974
0.40028666084957676,0.11612875180620574
-0.2689915105804055,-0.3183003196232139
0.10804576456326265,0.4023962628324649
-0.4157618244142217,-0.02678124061053444
0.3826611610809789,-0.1653576328070604
0.08706510561390424,0.40744440925445
0.3747632855982337,-0.1825579843031504
0.3363403493574231,-0.24628558221410612
0.137457466006359,-0.39354757724299827
-0.3766884777238748,-0.17810839667791534
-0.40763952949923143,-0.08613844821228456
-0.3615666872703861,-0.20711367247338652
0.02159379544631035,0.41606446472756997
-0.28625446277356803,0.3026418800361492
-0.17618570999864847,0.3774925533204305
0.24053903166129187,-0.34047648090251037
0.29835769162197123,0.29093122957389017
0.4133018506333228,-0.054185175909181704
-0.41129151196836666,0.0662977068337176
0.10061877099510141,0.404314950782211
-0.27684283296875245,-0.3114905148160865
-0.4160839472357598,-0.021165829300461958
0.40492518143860123,-0.0989856277806811
0.11768240041322309,-0.3999030897859871
-0.21391656066889742,0.3574601421679118
-0.40526378831352283,-0.09671562750216434
0.0322437711379433,0.41537769424178617
0.3933525053339202,-0.13799499132067272
0.11101577658402895,-0.4018036645658738
0.2851602355680434,0.30386937937398106
-0.40661267885056784,0.09065349680098311
-0.38089669823557193,0.1686972098170456
-0.3933351524348355,0.1372312469928454
0.4157820686878788,0.029362661368162346
-0.4165974339457582,-0.004076310894798207
0.13776174052865464,0.3932255432778846
0.3313380389934699,0.25276063637580104
0.41668849424237453,-0.010789875521969527
0.37903745366283803,0.17329051351903657
-0.4133800654285814,-0.051942577531081446
-0.3506055745218625,-0.22518588672741058
-0.16923181670680254,0.3806618744719976
-0.01928504988071511,0.4161675748943223
0.033597209747987966,0.16318331253159113
-0.13245631438322347,-0.10116679233813741
-0.0038481101895408987,-0.16675166625617344
-0.16260659462866267,0.03608785020407246
-0.15782619271460852,-0.05342732760923352
-0.08511520660325256,0.14315129398872295
0.11194411837398399,0.12349372863164665
0.16606242444679475,-0.015696154777475213
0.1666222444792611,0.007432979096991588
-0.13048869848778455,-0.10369699307698721
-0.023100405069554686,0.1649597392194848
-0.08087427389582857,-0.1458062774041875
-0.16538283051967084,0.019865785069962394
-0.12431629879589845,0.11081919518921857
-0.13913614009371456,0.09152880543777298
0.003033729752235592,0.1665571242408701
-0.024206927011327872,-0.1650160701689133
-0.12112884645090449,0.11429425968485174
-0.02722327815772374,-0.16454310912908787
0.16352008211400748,0.03276158991510125
-0.16502881693274185,0.022607644779104374
0.05118103058127543,0.15856449465884337
0.16430648062263975,-0.02879152728103851
0.16023341263924706,0.04619348826058234
-0.1358157585613201,0.09638537246821266
-0.16637873515239754,0.008158065401656867
0.15876372775763903,0.05100325677218698
-0.07510084533432049,0.1486529752663599
0.16278554345939744,0.036223093188867406
-0.11746312640951895,0.11805832677407158
-0.16253870563550488,-0.03660737670274272
0.09909515926412693,-0.13422111720079133
-0.05964881107507547,0.15550458307291315
-0.16215262306564504,0.03807145455301564
-0.11295122793898593,0.12238224904666217
-0.040296379642276725,0.16161262809984978
0.0035445073429860585,-0.1667630382239319
0.11453819276704813,0.12109596208104212
0.14250680211360622,-0.08674971702341638
-0.1304616205207858,-0.10373112165212706
0.1511476447890583,-0.07061406878804255
0.02928566892850526,-0.16422434384820894
-0.1488523973640271,0.07470521640955896
-0.1649762199593915,-0.023202465800528427
0.10251504192527205,-0.131628118103974
-0.013029228941876192,-0.16628030418206885
-0.13225263514810015,-0.10143341264544126
0.15107966661598615,-0.07075951742398867
0.008079750658873008,-0.16660763904472875
0.1419511480611968,0.08744079980697927
-0.13077900320455693,0.10311426871794116
0.15810212844671923,-0.053228922662233225
-0.014438671769504308,-0.16616288392726808
0.026168970809313574,0.16453242621998254
0.16607965130741698,0.015295971540285835
-0.1665460057098399,0.003441823618405282
-0.11722571393578685,0.11829406979602952
-0.14309565747767172,-0.08542438368726746
-0.059208475889448886,0.15567295730924968
0.16128238615931045,-0.04261384851925387
-0.1548133869764634,0.061418961222232005
-0.15183392777845606,0.0684475335000283
-0.14793517921474297,-0.07671992104610592
0.16532935287173922,0.02193265072463868
-0.15537238904712747,-0.06020800894629241
-0.019986408035261527,-0.16558330931818233
0.15208810838239928,-0.068563188443715
0.10111324607881533,0.13249210451299254
-0.03863346005076895,0.16201900909163425
-0.1329040649109644,0.10036106450995752
0.03232910147173862,-0.16365397272492832
0.02701967931471616,0.16439549075271742
0.15730489446235607,-0.055543775984314814
-0.08289053023907444,0.14445153737234184
0.04916967722245391,0.15919795287824434
0.1490791598062191,0.07467002276790291
-0.16645555802234302,0.006429675739519025
0.15950160261272717,0.04865333185878318
-0.03368366391085853,0.16312241243953673
0.04703327793374146,0.1598403473981902
-0.09747193932001985,-0.13525350188943086
-0.12749727747920314,-0.10736036699506712
-0.05769250637204992,-0.1564574333438674
4.8185281796087054e-4,0.16658243656051508
0.15617673957885692,-0.05864477616146979
0.0984044382768019,-0.1347282235017625
0.11625924275889776,-0.11966324559621466
0.16678885963619394,-0.0012679399629971222
-0.018944875163054653,0.16549077102291299
0.06582736156099345,0.15307890978269434
0.06324979365101102,-0.1543749917377265
0.12326953093288662,-0.11242768599557984
0.08385610289154743,-0.1442302457029756
-0.15207868771615052,0.06790245571492615
0.1627135387473735,0.03654403281400542
-0.12447391094405913,0.11064215193340288
-0.16508481660938756,-0.0224124248280152
-0.1663970088756297,-0.007997076691967253
2.0764297243580643e-4,-0.16679850600262514
-0.04026182904081532,0.16162125583623133
-0.3147859139000826,-0.10958094251653538
-0.3225363193017352,0.08381531358873517
0.3226438362059847,-0.08442053779540559
0.19309138523854674,-0.2719500496438074
-0.29728039219226354,-0.15078253088500715
0.22932278173215592,0.24196793126085203
-0.1623561685887528,0.2910088589014943
0.02145454755728471,0.3325892073798775
-0.24073326467439538,0.23041043118979054
-0.25064345698679513,-0.21980495751683593
0.3149567502300836,0.1094752495008422
0.3036702719884927,0.13769060341458728
-0.31115238603083617,-0.11952119049692456
-0.28794623435783073,0.16772412296986827
0.2662248079500871,0.20069347748732613
0.29524818627426974,-0.15512697795215402
-0.1663080188383863,-0.2889836514938118
0.18589815554903177,0.27670061666123824
0.27208283474785344,0.19268449500798757
-0.020595648481837703,0.3326302711466569
0.32987415387974606,0.04880124109191919
0.31246760422460085,0.11638133518624105
-0.0847235884475176,0.3223005118618558
-0.2666953688578959,0.19978952864493205
-0.33272306443007027,0.019018496234739724
-0.05540186522898749,0.32862018153265815
-0.2187504668844369,0.25137634009358245
-0.32132091059138923,0.08835639925804584
0.2965177393420084,0.1524696842802613
-0.05068702064164676,-0.32959729501306145
0.3277772983804086,-0.06151385019130062
0.1685509780056682,0.28758672012075626
-0.3300568548260959,-0.046298032505189046
0.2949443724454084,0.1554883845515509
0.333367516919024,0.008599579953659564
-0.1256453921400369,0.3086471886296269
0.006117724573051264,0.33321932873858073
-0.01814389525273885,0.3327737391648504
0.22792656785939025,0.243282428872986
0.0025469002570848165,0.3332646176089762
0.2971703140128421,0.15119516938470512
0.3245735144357398,-0.07665898691893736
-0.23801594660185543,-0.23343205533509515
0.0046609603380940445,-0.33345809941714943
-0.1796799199347605,-0.2808564668987312
-0.26940590660100094,-0.1963353234021571
-0.33323946222982237,0.004560928125384001
-0.09180211888285339,0.3203544626222614
0.32945089317634335,-0.05179036498780354
-0.04703234091546038,0.32992429776260135
-0.09093202778040432,-0.320818403462245
-0.08438654258196154,-0.3226046797108798
-0.33104270639218236,0.03838324740934995
-0.15995707156451622,0.2923348322884072
0.2664544895407903,-0.20060438551128257
-0.29359061263026887,-0.15785408939540546
0.2800283354936528,0.1809546418579142
-0.18428427204946218,0.27763838477259917
-0.13646115635203693,-0.3042335378266632
0.3299992786300978,0.04794999541575051
0.3315093886360114,-0.03631407975308398
0.3074092730474687,-0.1293529551997229
-0.27796706904767743,-0.18400225012446092
0.2503508686726086,-0.220376243676214
-0.27556826508555776,-0.18757921338226935
-0.18616011454066939,0.2763838564680514
0.28185147236737174,0.17810436735578117
0.23497710240370528,0.23648566549289063
0.2943379254379681,-0.15684786382707494
0.3333362420105723,0.009723961267937176
-0.24845059831099015,-0.2222828960855746
-0.01778122670948168,0.33279342292910585
0.05637397500914276,0.32849042964261277
-0.01114876900498063,0.33308357657639154
-0.04751285776815295,0.3298553089092373
0.19228178690082376,-0.2725230083244131
-0.322472997705049,0.08405838316411507
-0.053256290047882904,-0.32919095691474476
0.037382241527849525,0.33118281030680374
0.25215242516144576,0.21809673204972824
0.22030573850706703,-0.2504141022262977
-0.014078411701102356,0.3329717282516802
-0.11298347288340593,-0.3137220877072693
0.10220561988148713,0.3172535272539141
-0.3253982035835101,-0.07213651820983968
-0.3332719916351755,2.2191223354606215e-4
-0.04711446981037837,-0.33012823122581925
0.31312125817325587,-0.11482895022907647
0.31560901364888583,0.10758284344692437
0.30402399273431713,0.1369086730013902
0.09487301329942777,0.31951982625981223
0.22099949889782722,-0.24980205549060042
0.3168539260040959,0.10386408148524251
0.2936356358166132,-0.15815918478625102
0.16034132127743228,0.29223889308682893
-0.20470721103908718,0.2629399152321319
-0.313488279375867,-0.1132445924787403
0.33130243765680767,0.037945049147412035
0.2218884448865852,-0.24901278685179684
0.2734888079139315,-0.19090117194369416
-0.30391997189626796,-0.3971451065189624
-0.4301016437759104,0.2548225893188887
0.38033194898364187,-0.32490801039366535
0.4360504329045962,-0.2450934118072582
-0.45401459814248735,-0.2094928763184497
0.38561805894262835,-0.31861568275193264
-0.3837060495280715,-0.32066575682372767
-0.1335148142053214,-0.4819973166601308
0.41390721172574163,0.2806672197134821
0.2695813286487867,0.42114306583276084
-0.17439416183176237,0.4685300290567145
-0.4987347714446928,0.034883951421790904
0.31779564371562175,0.3860807537585986
-0.3074619946898385,0.3941918746340487
0.4992107529298606,-0.03106065387053114
-0.4123126305904453,-0.28291410161796304
-0.35643205808860956,0.35053467665719573
0.3228413179260585,-0.3820897035160552
-0.45014654268603915,0.217470533774756
-0.4951547339821101,-0.06927022469112465
-0.48680291380040386,-0.11406636985044172
0.19947200584431246,0.4585026757482633
0.3730295821868945,-0.33326711286908184
0.11322957842983694,0.48700043993145514
0.10561493366874686,-0.4889220673004804
0.1607111902910754,-0.4736866435318128
-0.4999523717367138,-0.0029599627442680188
-0.0797633363046284,-0.49376059859350374
0.13641706196332404,0.48102674013148405
-0.2264645100008168,0.44569158254269303
-0.0032470316273365274,0.4999530331740867
-0.20755913955737038,0.4548060942118366
0.046801214338553665,-0.4979948394896637
-0.43063830908036016,0.2539147363124201
0.25122846380343944,0.43233534639306703
-0.3486608739865704,0.3582653746483011
0.4669522526711014,-0.1793260844153043
0.12151266619640388,0.485002212356892
-0.31327174687585635,-0.38980597287576213
-0.02371329529269095,0.4993967192370694
0.33506138625116155,-0.37142018371356755
0.19012403080434437,-0.4626699244637553
-0.2874816107663749,0.40899358969594535
0.22265723638454027,0.44771021823651425
0.2485985812200311,0.43385193126013766
-0.4777903628469963,0.14714067013569898
0.3636327300975366,-0.3434963054079361
0.14191734258087774,-0.4796499844583919
0.4972431629444152,0.05391376482322152
0.13765107491171613,-0.4808910796950465
-0.3549018040700247,-0.35229960970493845
-0.1238315441702944,0.48436251259046714
0.01689047354301132,-0.49989812527899014
-0.437520733790141,-0.24208060622970884
0.4220490657302962,-0.26849172097437146
-0.10453943174658775,0.4888926091775587
-0.47447036356824157,0.15751326290963719
0.33567512795632437,0.37064992267026553
-0.07723003138624263,-0.4941638075383228
-0.2865062152360923,0.4096775485692854
-0.4974296305348459,-0.0503559191792563
-0.2125928029262094,-0.452690060981236
0.005487629638034175,-0.5001509642977495
-0.4918373338996759,0.08966114087631016
-0.38203159502171125,0.3224444206363657
-0.12280197917813818,0.48462473598709654
-0.3466773713804219,-0.360400798214217
0.5001561304727455,0.0035621612358445187
0.4709310014437751,-0.16859613058153267
0.410229433030459,0.28601266405347414
-0.4977681132684898,0.04666750058082947
0.49947731302658593,0.026196434477883335
0.29573044730692954,-0.40343768902618526
0.15586343885726928,-0.4753031555073298
0.3045025853707497,-0.3968588020329836
0.48508463551462366,-0.12200856499937074
-0.4258850385621764,-0.26202359405136144
0.301515684528751,-0.3991327375090268
-0.3984590394353643,0.30190987089398247
-0.25175780682492943,0.4319056738689686
0.12654921723217027,-0.4839295002563213
0.3406562951492098,-0.36629541628680273
-0.31365803769432476,-0.38949501229365713
-0.11989378194640243,0.4853528745491784
-0.008427647310126019,0.4998914698911314
-0.3057920831378169,-0.39570450148299274
0.1810916961197231,0.4660625557552971
-0.3626996531866361,0.34404548399149126
-0.36823925646260014,0.3381097324219402
0.49967576256156376,0.022110829472016924
0.32977173846280716,0.37590889771775515
-0.0391861038282203,-0.49863397357995587
0.38854892773405436,0.31481884432833107
-0.09909533316214791,-0.4902417105473533
0.48565146762417655,-0.11973076999966958
0.2401790388473024,0.43856598247338585
-0.2621207796165296,-0.42591066338963635
0.48044946773723973,-0.13915587567034726
-0.4999223196442635,0.006071975010565778
-0.16919791962943953,-0.4706479249042407
-0.16994126583188085,0.6446062404180866
0.3856351803461364,-0.5441065264578065
-0.2616158255355633,0.613140196528106
0.3745437893838015,-0.551799720997205
-0.3604148004308091,0.5607796478664269
0.18811558843001075,-0.6398136183881785
-0.6633874962330754,-0.0659753612434768
-0.40533971736900165,0.5292152672871346
0.6572117946913469,0.11289890024217542
0.3557747721498441,-0.5640827996750574
0.06190958770368993,0.6637842207379676
0.5596444745872438,-0.36270799542766485
-0.19550288533559546,0.6373161105925882
0.37261029736471807,0.5528914283314621
-0.26575953620207804,0.6113551068050398
0.5394756135289873,-0.39208141151288556
0.06874374760987512,-0.6633281343078261
0.6056964883343923,-0.27907144180963384
-0.5195131144940681,-0.41791462025651194
0.11636009690075055,-0.6566570745890219
0.42553493561111777,0.5132891974342033
-0.5693521914644408,-0.34692553361448764
-0.38779066375921223,-0.5424229655099095
